Region,Site Name,EPA ID,Address 1,Address 2,City,State,Zip Code,County,Primary Latitude,Primary Longitude,NPL Status,Site Category,Category Code,HRS Score,Listing (Finalized) Date,Proposed Date,Deleted Date,Preferred Contaminant Name,CAS Number,Site ID
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"1,2-DIHYDROACENAPHTHYLENE",83-32-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"1,3-DICHLOROBENZENE",541-73-1,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"1,4-DICHLOROBENZENE",106-46-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"2,4-DINITROTOLUENE",121-14-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,2-CHLORONAPHTHALENE,91-58-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,2-CHLOROPHENOL,95-57-8,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,2-METHYLNAPHTHALENE,91-57-6,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,2-METHYLPHENOL (O-CRESOL),95-48-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,2-NITROPHENOL,88-75-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE",78-59-1,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,4-(4-AMINO-3-CHLOROPHENYL)-2-CHLOROANILINE,91-94-1,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,4-METHYLPHENOL (P-CRESOL),106-44-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,4-NITROPHENOL,100-02-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ACENAPHTHYLENE,208-96-8,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ALDRIN,309-00-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ALUMINUM,7429-90-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ANTHRACENE,120-12-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ANTIMONY,7440-36-0,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,AROCLOR 1260,11096-82-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ARSENIC,7440-38-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BARIUM,7440-39-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BENZENE,71-43-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BENZO(B)FLUORANTHENE,205-99-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BENZO(GHI)PERYLENE,191-24-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BENZO(K)FLUORANTHENE,207-08-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BENZOIC ACID,65-85-0,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BENZO[A]ANTHRACENE,56-55-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BENZO[A]PYRENE,50-32-8,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BERYLLIUM,7440-41-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BERYLLIUM COMPOUNDS,E649947,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BETA-HEXACHLOROCYCLOHEXANE,319-85-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BIS(2-CHLOROISOPROPYL) ETHER,39638-32-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BIS(2-ETHYLHEXYL)PHTHALATE,117-81-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,BUTYL BENZYL PHTHALATE,85-68-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,CADMIUM,7440-43-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,CHLOROMETHANE,74-87-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,CHROMIUM,7440-47-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,CHRYSENE,218-01-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,COBALT,7440-48-4,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,COPPER,7440-50-8,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,CYANIDE,57-12-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,DI-N-OCTYL PHTHALATE,117-84-0,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"DIBENZO(A,H)ANTHRACENE",53-70-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,DIBENZOFURAN,132-64-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,DIBUTYL PHTHALATE,84-74-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,DICHLOROMETHANE (METHYLENE CHLORIDE),75-09-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,DIELDRIN,60-57-1,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,DIETHYL PHTHALATE,84-66-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,DIMETHYL PHTHALATE,131-11-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ETHYLBENZENE,100-41-4,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE),58-89-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"HEXACHLORO-1,3-BUTADIENE",87-68-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"INDENO(1,2,3-CD)PYRENE",193-39-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,LEAD,7439-92-1,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,MANGANESE,7439-96-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,MERCURY,7439-97-6,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,NAPHTHALENE,91-20-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,NICKEL,7440-02-0,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"P,P'-DDD",72-54-8,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"P,P'-DDE",72-55-9,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,"P,P'-DDT",50-29-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,PENTACHLOROPHENOL,87-86-5,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,PHENANTHRENE,85-01-8,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,PHENYLMETHANOL,100-51-6,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,PYRENE,129-00-0,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,SILVER,7440-22-4,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,TOLUENE,108-88-3,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,VANADIUM,7440-62-2,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,XYLENE (MIXED ISOMERS),1330-20-7,100376
1,ATLAS TACK CORP.,MAD001026319,PLEASANT ST,,FAIRHAVEN,MA,2719,BRISTOL,41.635561,-70.89445,Currently on the Final NPL,Manufacturing/Processing/Maintenance,MP,42.59999847,1990-02-21,1988-06-24,,ZINC,7440-66-6,100376
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,1,1-TRICHLOROETHANE",71-55-6,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,1,2-TRICHLOROETHANE",79-00-5,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,1-DICHLOROETHANE",75-34-3,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,1-DICHLOROETHENE",75-35-4,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,2-DICHLOROETHANE",107-06-2,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",540-59-0,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,2-DICHLOROPROPANE",78-87-5,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,2-DIMETHYLBENZENE (O-XYLENE)",95-47-6,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,3-DIMETHYLBENZENE (M-XYLENE)",108-38-3,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,4-DICHLOROBENZENE",106-46-7,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"1,4-DIMETHYLBENZENE (P-XYLENE)",106-42-3,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,"2,4-DIMETHYLPHENOL",105-67-9,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,2-BUTANONE (METHYL ETHYL KETONE),78-93-3,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,2-CHLOROPHENOL,95-57-8,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,2-HEXANONE,591-78-6,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,2-METHYLNAPHTHALENE,91-57-6,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,4-CHLORO-3-METHYLPHENOL,35421-08-0,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE),108-10-1,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,4-METHYLPHENOL (P-CRESOL),106-44-5,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,ACETONE,67-64-1,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,AROCLOR 1242,53469-21-9,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,ARSENIC,7440-38-2,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,BENZENE,71-43-2,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,BENZO(K)FLUORANTHENE,207-08-9,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,BENZOIC ACID,65-85-0,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,BIS(2-ETHYLHEXYL)PHTHALATE,117-81-7,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,CADMIUM,7440-43-9,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,CARBON DISULFIDE,75-15-0,101137
1,AUBURN ROAD LANDFILL,NHD980524086,AUBURN RD,,LONDONDERRY,NH,3053,ROCKINGHAM,42.9302,-71.3529,Currently on the Final NPL,Waste Management,WM,36.29999924,1983-09-08,1982-12-30,,CHLOROBENZENE,108-90-7,101137
